"Catalog","AbilityEffectAssetId","SubAssetIndex","Category","Code","AssetName","Guid","PathId","ParametersJson","SourcePath"
"NetherCodeAbilityEffectAssetCatalog","100009","3","AbilityScope","PlayerSideOnly","AbilitySubAsset_AbilityScope_PlayerSideOnly","","-6357010211199406324","{""_scopePlayerSide"":{""_ignoreDeadUnit"":1,""_elementType"":-1,""_manaType"":-1,""_partyPosition"":4,""_unionType"":-1,""_jobGroupFlag"":-1,""_jobSpeciesFlag"":-1}}","general-common-9533.bundle#PathID=-6357010211199406324"
"NetherCodeAbilityEffectAssetCatalog","100009","4","AbilitySituation","SpendBuff","AbilitySubAsset_AbilitySituation_SpendBuff","","-8233690592573018356","{""_spendBuff"":{""_probabilityType"":0,""_probabilityPerMille"":1000,""_levelBasedProbability"":{""_level1"":1000,""_level2"":1000,""_level3"":1000,""_level4"":1000,""_level5"":1000,""_level6"":1000,""_level7"":1000,""_level8"":1000,""_level9"":1000,""_level10"":1000},""_executeCountLimit"":{""_executeCountLimit"":{""rid"":-2}},""_situationCost"":{""_situationCosts"":[]},""_specifyBuffType"":1,""_buffType"":10000002},""references"":{""version"":2,""RefIds"":[{""rid"":-2,""type"":{""class"":"""",""ns"":"""",""asm"":""""}}]}}","general-common-9533.bundle#PathID=-8233690592573018356"
"NetherCodeAbilityEffectAssetCatalog","100010","1","AbilityEffect","ParameterBuff","AbilitySubAsset_AbilityEffect_ParameterBuff","","-3735945476831826323","{""_levelType"":0,""_level1"":{""_buffs"":[{""buffType"":10000002,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":3192892825833308180}}],""_endSituation"":{""situation"":0,""value"":0}},""_level2"":{""_buffs"":[{""buffType"":10000002,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":3192892825833308181}}],""_endSituation"":{""situation"":0,""value"":0}},""_level3"":{""_buffs"":[{""buffType"":10000002,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":3192892825833308182}}],""_endSituation"":{""situation"":0,""value"":0}},""_level4"":{""_buffs"":[{""buffType"":10000002,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":3192892825833308183}}],""_endSituation"":{""situation"":0,""value"":0}},""_level5"":{""_buffs"":[{""buffType"":10000002,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":3192892825833308184}}],""_endSituation"":{""situation"":0,""value"":0}},""_level6"":{""_buffs"":[{""buffType"":10000002,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":3192892825833308185}}],""_endSituation"":{""situation"":0,""value"":0}},""_level7"":{""_buffs"":[{""buffType"":10000002,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":3192892825833308186}}],""_endSituation"":{""situation"":0,""value"":0}},""_level8"":{""_buffs"":[{""buffType"":10000002,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":3192892825833308187}}],""_endSituation"":{""situation"":0,""value"":0}},""_level9"":{""_buffs"":[{""buffType"":10000002,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":3192892825833308188}}],""_endSituation"":{""situation"":0,""value"":0}},""_level10"":{""_buffs"":[{""buffType"":10000002,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":3192892825833308189}}],""_endSituation"":{""situation"":0,""value"":0}},""references"":{""version"":2,""RefIds"":[{""rid"":3192892825833308180,""type"":{""class"":""CrestBuffImpactParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""grantStackCount"":1}},{""rid"":3192892825833308181,""type"":{""class"":""CrestBuffImpactParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""grantStackCount"":2}},{""rid"":3192892825833308182,""type"":{""class"":""CrestBuffImpactParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""grantStackCount"":3}},{""rid"":3192892825833308183,""type"":{""class"":""CrestBuffImpactParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""grantStackCount"":4}},{""rid"":3192892825833308184,""type"":{""class"":""CrestBuffImpactParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""grantStackCount"":5}},{""rid"":3192892825833308185,""type"":{""class"":""CrestBuffImpactParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""grantStackCount"":6}},{""rid"":3192892825833308186,""type"":{""class"":""CrestBuffImpactParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""grantStackCount"":7}},{""rid"":3192892825833308187,""type"":{""class"":""CrestBuffImpactParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""grantStackCount"":8}},{""rid"":3192892825833308188,""type"":{""class"":""CrestBuffImpactParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""grantStackCount"":9}},{""rid"":3192892825833308189,""type"":{""class"":""CrestBuffImpactParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""grantStackCount"":10}}]}}","general-common-9533.bundle#PathID=-3735945476831826323"
"NetherCodeAbilityEffectAssetCatalog","100010","2","AbilityScope","PlayerSideOnly","AbilitySubAsset_AbilityScope_PlayerSideOnly","","6816369917033197165","{""_scopePlayerSide"":{""_ignoreDeadUnit"":1,""_elementType"":-1,""_manaType"":-1,""_partyPosition"":2,""_unionType"":-1,""_jobGroupFlag"":-1,""_jobSpeciesFlag"":-1}}","general-common-9533.bundle#PathID=6816369917033197165"
"NetherCodeAbilityEffectAssetCatalog","100010","3","AbilitySituation","StartBattle","AbilitySubAsset_AbilitySituation_StartBattle","","-9072741001049919891","{""_situationStartBattle"":{""_probabilityType"":0,""_probabilityPerMille"":1000,""_levelBasedProbability"":{""_level1"":1000,""_level2"":1000,""_level3"":1000,""_level4"":1000,""_level5"":1000,""_level6"":1000,""_level7"":1000,""_level8"":1000,""_level9"":1000,""_level10"":1000},""_executeCountLimit"":{""_executeCountLimit"":{""rid"":3192892898277851167}},""_situationCost"":{""_situationCosts"":[]}},""references"":{""version"":2,""RefIds"":[{""rid"":3192892898277851167,""type"":{""class"":""ExecuteCountLimitQuestParameter"",""ns"":""Project.BattleSituations.SituationLimits"",""asm"":""Project""},""data"":{""_valueType"":0,""_countLimit"":{""_countLimit"":1},""_levelBased"":{""_level1"":{""_countLimit"":0},""_level2"":{""_countLimit"":0},""_level3"":{""_countLimit"":0},""_level4"":{""_countLimit"":0},""_level5"":{""_countLimit"":0},""_level6"":{""_countLimit"":0},""_level7"":{""_countLimit"":0},""_level8"":{""_countLimit"":0},""_level9"":{""_countLimit"":0},""_level10"":{""_countLimit"":0}}}}]}}","general-common-9533.bundle#PathID=-9072741001049919891"
"NetherCodeAbilityEffectAssetCatalog","100010","4","AbilityTarget","Self","AbilitySubAsset_AbilityTarget_Self","","-4279411271717540243","{""_targetSelf"":{}}","general-common-9533.bundle#PathID=-4279411271717540243"
"NetherCodeAbilityEffectAssetCatalog","100011","1","AbilityEffect","ParameterBuff","AbilitySubAsset_AbilityEffect_ParameterBuff","","4474613030950043277","{""_levelType"":0,""_level1"":{""_buffs"":[{""buffType"":10000002,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":3192892825833308180}}],""_endSituation"":{""situation"":0,""value"":0}},""_level2"":{""_buffs"":[{""buffType"":10000002,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":3192892825833308181}}],""_endSituation"":{""situation"":0,""value"":0}},""_level3"":{""_buffs"":[{""buffType"":10000002,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":3192892825833308182}}],""_endSituation"":{""situation"":0,""value"":0}},""_level4"":{""_buffs"":[{""buffType"":10000002,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":3192892825833308183}}],""_endSituation"":{""situation"":0,""value"":0}},""_level5"":{""_buffs"":[{""buffType"":10000002,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":3192892825833308184}}],""_endSituation"":{""situation"":0,""value"":0}},""_level6"":{""_buffs"":[{""buffType"":10000002,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":3192892825833308185}}],""_endSituation"":{""situation"":0,""value"":0}},""_level7"":{""_buffs"":[{""buffType"":10000002,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":3192892825833308186}}],""_endSituation"":{""situation"":0,""value"":0}},""_level8"":{""_buffs"":[{""buffType"":10000002,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":3192892825833308187}}],""_endSituation"":{""situation"":0,""value"":0}},""_level9"":{""_buffs"":[{""buffType"":10000002,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":3192892825833308188}}],""_endSituation"":{""situation"":0,""value"":0}},""_level10"":{""_buffs"":[{""buffType"":10000002,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":3192892825833308189}}],""_endSituation"":{""situation"":0,""value"":0}},""references"":{""version"":2,""RefIds"":[{""rid"":3192892825833308180,""type"":{""class"":""CrestBuffImpactParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""grantStackCount"":1}},{""rid"":3192892825833308181,""type"":{""class"":""CrestBuffImpactParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""grantStackCount"":2}},{""rid"":3192892825833308182,""type"":{""class"":""CrestBuffImpactParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""grantStackCount"":3}},{""rid"":3192892825833308183,""type"":{""class"":""CrestBuffImpactParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""grantStackCount"":4}},{""rid"":3192892825833308184,""type"":{""class"":""CrestBuffImpactParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""grantStackCount"":5}},{""rid"":3192892825833308185,""type"":{""class"":""CrestBuffImpactParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""grantStackCount"":6}},{""rid"":3192892825833308186,""type"":{""class"":""CrestBuffImpactParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""grantStackCount"":7}},{""rid"":3192892825833308187,""type"":{""class"":""CrestBuffImpactParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""grantStackCount"":8}},{""rid"":3192892825833308188,""type"":{""class"":""CrestBuffImpactParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""grantStackCount"":9}},{""rid"":3192892825833308189,""type"":{""class"":""CrestBuffImpactParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""grantStackCount"":10}}]}}","general-common-9533.bundle#PathID=4474613030950043277"
"NetherCodeAbilityEffectAssetCatalog","100011","2","AbilityScope","PlayerSideOnly","AbilitySubAsset_AbilityScope_PlayerSideOnly","","2506659921409375885","{""_scopePlayerSide"":{""_ignoreDeadUnit"":1,""_elementType"":-1,""_manaType"":-1,""_partyPosition"":4,""_unionType"":-1,""_jobGroupFlag"":-1,""_jobSpeciesFlag"":-1}}","general-common-9533.bundle#PathID=2506659921409375885"
"NetherCodeAbilityEffectAssetCatalog","100011","3","AbilitySituation","StartBattle","AbilitySubAsset_AbilitySituation_StartBattle","","7759356938041458317","{""_situationStartBattle"":{""_probabilityType"":0,""_probabilityPerMille"":1000,""_levelBasedProbability"":{""_level1"":1000,""_level2"":1000,""_level3"":1000,""_level4"":1000,""_level5"":1000,""_level6"":1000,""_level7"":1000,""_level8"":1000,""_level9"":1000,""_level10"":1000},""_executeCountLimit"":{""_executeCountLimit"":{""rid"":3192892898277851168}},""_situationCost"":{""_situationCosts"":[]}},""references"":{""version"":2,""RefIds"":[{""rid"":3192892898277851168,""type"":{""class"":""ExecuteCountLimitQuestParameter"",""ns"":""Project.BattleSituations.SituationLimits"",""asm"":""Project""},""data"":{""_valueType"":0,""_countLimit"":{""_countLimit"":1},""_levelBased"":{""_level1"":{""_countLimit"":0},""_level2"":{""_countLimit"":0},""_level3"":{""_countLimit"":0},""_level4"":{""_countLimit"":0},""_level5"":{""_countLimit"":0},""_level6"":{""_countLimit"":0},""_level7"":{""_countLimit"":0},""_level8"":{""_countLimit"":0},""_level9"":{""_countLimit"":0},""_level10"":{""_countLimit"":0}}}}]}}","general-common-9533.bundle#PathID=7759356938041458317"
"NetherCodeAbilityEffectAssetCatalog","100011","4","AbilityTarget","Self","AbilitySubAsset_AbilityTarget_Self","","7511885477702762125","{""_targetSelf"":{}}","general-common-9533.bundle#PathID=7511885477702762125"
"NetherCodeAbilityEffectAssetCatalog","100012","1","AbilityEffect","ParameterBuff","AbilitySubAsset_AbilityEffect_ParameterBuff","","-8217059822876553924","{""_levelType"":0,""_level1"":{""_buffs"":[{""buffType"":10000002,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":3192892825833308180}}],""_endSituation"":{""situation"":0,""value"":0}},""_level2"":{""_buffs"":[{""buffType"":10000002,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":3192892825833308181}}],""_endSituation"":{""situation"":0,""value"":0}},""_level3"":{""_buffs"":[{""buffType"":10000002,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":3192892825833308182}}],""_endSituation"":{""situation"":0,""value"":0}},""_level4"":{""_buffs"":[{""buffType"":10000002,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":3192892825833308183}}],""_endSituation"":{""situation"":0,""value"":0}},""_level5"":{""_buffs"":[{""buffType"":10000002,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":3192892825833308184}}],""_endSituation"":{""situation"":0,""value"":0}},""_level6"":{""_buffs"":[{""buffType"":10000002,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":3192892825833308185}}],""_endSituation"":{""situation"":0,""value"":0}},""_level7"":{""_buffs"":[{""buffType"":10000002,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":3192892825833308186}}],""_endSituation"":{""situation"":0,""value"":0}},""_level8"":{""_buffs"":[{""buffType"":10000002,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":3192892825833308187}}],""_endSituation"":{""situation"":0,""value"":0}},""_level9"":{""_buffs"":[{""buffType"":10000002,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":3192892825833308188}}],""_endSituation"":{""situation"":0,""value"":0}},""_level10"":{""_buffs"":[{""buffType"":10000002,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":3192892825833308189}}],""_endSituation"":{""situation"":0,""value"":0}},""references"":{""version"":2,""RefIds"":[{""rid"":3192892825833308180,""type"":{""class"":""CrestBuffImpactParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""grantStackCount"":1}},{""rid"":3192892825833308181,""type"":{""class"":""CrestBuffImpactParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""grantStackCount"":2}},{""rid"":3192892825833308182,""type"":{""class"":""CrestBuffImpactParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""grantStackCount"":3}},{""rid"":3192892825833308183,""type"":{""class"":""CrestBuffImpactParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""grantStackCount"":4}},{""rid"":3192892825833308184,""type"":{""class"":""CrestBuffImpactParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""grantStackCount"":5}},{""rid"":3192892825833308185,""type"":{""class"":""CrestBuffImpactParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""grantStackCount"":6}},{""rid"":3192892825833308186,""type"":{""class"":""CrestBuffImpactParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""grantStackCount"":7}},{""rid"":3192892825833308187,""type"":{""class"":""CrestBuffImpactParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""grantStackCount"":8}},{""rid"":3192892825833308188,""type"":{""class"":""CrestBuffImpactParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""grantStackCount"":9}},{""rid"":3192892825833308189,""type"":{""class"":""CrestBuffImpactParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""grantStackCount"":10}}]}}","general-common-9533.bundle#PathID=-8217059822876553924"
"NetherCodeAbilityEffectAssetCatalog","100012","2","AbilityScope","PlayerSideOnly","AbilitySubAsset_AbilityScope_PlayerSideOnly","","-1159976741834191556","{""_scopePlayerSide"":{""_ignoreDeadUnit"":1,""_elementType"":-1,""_manaType"":-1,""_partyPosition"":-1,""_unionType"":-1,""_jobGroupFlag"":-1,""_jobSpeciesFlag"":-1}}","general-common-9533.bundle#PathID=-1159976741834191556"
"NetherCodeAbilityEffectAssetCatalog","100012","3","AbilitySituation","StartBattle","AbilitySubAsset_AbilitySituation_StartBattle","","-1669389511108195012","{""_situationStartBattle"":{""_probabilityType"":0,""_probabilityPerMille"":1000,""_levelBasedProbability"":{""_level1"":1000,""_level2"":1000,""_level3"":1000,""_level4"":1000,""_level5"":1000,""_level6"":1000,""_level7"":1000,""_level8"":1000,""_level9"":1000,""_level10"":1000},""_executeCountLimit"":{""_executeCountLimit"":{""rid"":3192892898277851169}},""_situationCost"":{""_situationCosts"":[]}},""references"":{""version"":2,""RefIds"":[{""rid"":3192892898277851169,""type"":{""class"":""ExecuteCountLimitQuestParameter"",""ns"":""Project.BattleSituations.SituationLimits"",""asm"":""Project""},""data"":{""_valueType"":0,""_countLimit"":{""_countLimit"":1},""_levelBased"":{""_level1"":{""_countLimit"":0},""_level2"":{""_countLimit"":0},""_level3"":{""_countLimit"":0},""_level4"":{""_countLimit"":0},""_level5"":{""_countLimit"":0},""_level6"":{""_countLimit"":0},""_level7"":{""_countLimit"":0},""_level8"":{""_countLimit"":0},""_level9"":{""_countLimit"":0},""_level10"":{""_countLimit"":0}}}}]}}","general-common-9533.bundle#PathID=-1669389511108195012"
"NetherCodeAbilityEffectAssetCatalog","100012","4","AbilityTarget","Self","AbilitySubAsset_AbilityTarget_Self","","-8923069596096459460","{""_targetSelf"":{}}","general-common-9533.bundle#PathID=-8923069596096459460"
"NetherCodeAbilityEffectAssetCatalog","100013","1","AbilityTarget","Self","AbilitySubAsset_AbilityTarget_Self","","3497437696998679836","{""_targetSelf"":{}}","general-common-9533.bundle#PathID=3497437696998679836"
"NetherCodeAbilityEffectAssetCatalog","100013","2","AbilityEffect","ParameterBuff","AbilitySubAsset_AbilityEffect_ParameterBuff","","3868181312128787740","{""_levelType"":0,""_level1"":{""_buffs"":[{""buffType"":10,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865891978445719}}],""_endSituation"":{""situation"":7,""value"":15000}},""_level2"":{""_buffs"":[{""buffType"":10,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865891978445720}}],""_endSituation"":{""situation"":7,""value"":15000}},""_level3"":{""_buffs"":[{""buffType"":10,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865891978445721}}],""_endSituation"":{""situation"":7,""value"":15000}},""_level4"":{""_buffs"":[{""buffType"":10,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865891978445722}}],""_endSituation"":{""situation"":7,""value"":15000}},""_level5"":{""_buffs"":[{""buffType"":10,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865891978445723}}],""_endSituation"":{""situation"":7,""value"":15000}},""_level6"":{""_buffs"":[{""buffType"":10,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865891978445724}}],""_endSituation"":{""situation"":7,""value"":15000}},""_level7"":{""_buffs"":[{""buffType"":10,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865891978445725}}],""_endSituation"":{""situation"":7,""value"":15000}},""_level8"":{""_buffs"":[{""buffType"":10,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865891978445726}}],""_endSituation"":{""situation"":7,""value"":15000}},""_level9"":{""_buffs"":[{""buffType"":10,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865891978445727}}],""_endSituation"":{""situation"":7,""value"":15000}},""_level10"":{""_buffs"":[{""buffType"":10,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865891978445728}}],""_endSituation"":{""situation"":7,""value"":15000}},""references"":{""version"":2,""RefIds"":[{""rid"":5724865891978445719,""type"":{""class"":""AttackUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":100,""limit"":0}},{""rid"":5724865891978445720,""type"":{""class"":""AttackUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":150,""limit"":0}},{""rid"":5724865891978445721,""type"":{""class"":""AttackUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":200,""limit"":0}},{""rid"":5724865891978445722,""type"":{""class"":""AttackUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":250,""limit"":0}},{""rid"":5724865891978445723,""type"":{""class"":""AttackUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":300,""limit"":0}},{""rid"":5724865891978445724,""type"":{""class"":""AttackUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":350,""limit"":0}},{""rid"":5724865891978445725,""type"":{""class"":""AttackUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":400,""limit"":0}},{""rid"":5724865891978445726,""type"":{""class"":""AttackUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":450,""limit"":0}},{""rid"":5724865891978445727,""type"":{""class"":""AttackUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":500,""limit"":0}},{""rid"":5724865891978445728,""type"":{""class"":""AttackUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":550,""limit"":0}}]}}","general-common-9533.bundle#PathID=3868181312128787740"
"NetherCodeAbilityEffectAssetCatalog","100013","3","AbilityScope","PlayerSideOnly","AbilitySubAsset_AbilityScope_PlayerSideOnly","","-1136275983229541092","{""_scopePlayerSide"":{""_ignoreDeadUnit"":1,""_elementType"":-1,""_manaType"":-1,""_partyPosition"":2,""_unionType"":-1,""_jobGroupFlag"":-1,""_jobSpeciesFlag"":-1}}","general-common-9533.bundle#PathID=-1136275983229541092"
"NetherCodeAbilityEffectAssetCatalog","100013","4","AbilitySituation","ReceiveBuff","AbilitySubAsset_AbilitySituation_ReceiveBuff","","2909281497969501468","{""_receiveBuff"":{""_probabilityType"":0,""_probabilityPerMille"":1000,""_levelBasedProbability"":{""_level1"":1000,""_level2"":1000,""_level3"":1000,""_level4"":1000,""_level5"":1000,""_level6"":1000,""_level7"":1000,""_level8"":1000,""_level9"":1000,""_level10"":1000},""_executeCountLimit"":{""_executeCountLimit"":{""rid"":-2}},""_situationCost"":{""_situationCosts"":[]},""_specifyBuffType"":1,""_buffType"":10000002,""_stackCount"":0},""references"":{""version"":2,""RefIds"":[{""rid"":-2,""type"":{""class"":"""",""ns"":"""",""asm"":""""}}]}}","general-common-9533.bundle#PathID=2909281497969501468"
"NetherCodeAbilityEffectAssetCatalog","100014","1","AbilityTarget","Self","AbilitySubAsset_AbilityTarget_Self","","-5582255220732740171","{""_targetSelf"":{}}","general-common-9533.bundle#PathID=-5582255220732740171"
